station,cbsa_code
USC00380072,12260
USC00380074,12260
USC00380165,24860
USC00380184,34680
USC00380204,24940
USC00380506,17900
USC00380559,25940
USC00380613,24860
USC00381093,34680
USC00381256,24860
USC00381277,24940
USC00381310,17900
USC00381462,16740
USC00381479,17900
USC00381530,35140
USC00381625,43900
USC00381633,16740
USC00381770,24860
USC00381804,24860
USC00381814,24860
USC00381944,17900
USC00381997,34820
USC00382260,22500
USC00382711,12260
USC00382712,12260
USC00382735,16700
USC00382757,22500
USC00383111,22500
USC00383145,24860
USC00383216,16740
USC00383356,23500
USC00383433,23500
USC00383470,34680
USC00383525,16700
USC00383665,12260
USC00383700,16740
USC00383735,24860
USC00383754,24940
USC00383758,24940
USC00383990,22500
USC00384111,34680
USC00384205,36700
USC00384449,16700
USC00384581,42860
USC00384607,12260
USC00384886,22500
USC00384896,35140
USC00385017,24860
USC00385200,35140
USC00385232,43900
USC00385278,42860
USC00385362,17900
USC00385628,16700
USC00385946,16700
USC00386153,34820
USC00386209,35140
USC00386293,23500
USC00386299,36700
USC00386527,36700
USC00386688,17900
USC00386775,17900
USC00386831,24860
USC00387631,17900
USC00387666,17900
USC00387687,24860
USC00387722,43900
USC00388188,43900
USC00388405,16700
USC00388426,16700
USC00388440,44940
USC00388472,24860
USC00388706,24860
USC00388786,43900
USC00388879,12260
USC00388887,42860
USC00388951,24940
USC00388979,17900
USC00389039,44940
USC00389122,24860
USC00389327,17900
USC00389350,16740
USC00389412,43900
USC00389625,16740
USC00390022,10100
USC00390128,33580
USC00390422,15100
USC00390553,10100
USC00390554,43940
USC00390760,38180
USC00390834,10100
USC00391032,43620
USC00391076,15100
USC00391392,43620
USC00391579,46820
USC00391851,43620
USC00391873,10100
USC00392087,39660
USC00392207,43940
USC00392565,39660
USC00392647,39660
USC00392852,39660
USC00393029,33580
USC00393069,39660
USC00393076,38180
USC00393456,10100
USC00393608,38180
USC00393764,39660
USC00393775,39660
USC00393868,39660
USC00394206,10100
USC00394343,39660
USC00394834,43940
USC00395228,43620
USC00395325,39660
USC00395360,43620
USC00395648,38180
USC00395669,33580
USC00395671,33580
USC00395733,43620
USC00395738,43620
USC00395870,39660
USC00396170,38180
USC00396427,39660
USC00396636,39660
USC00396947,39660
USC00396948,39660
USC00396969,47980
USC00397073,39660
USC00397227,39660
USC00397277,10100
USC00397666,43620
USC00397882,43940
USC00398622,46820
USC00398911,39660
USC00398930,47980
USC00398931,47980
USC00399138,10100
USC00399347,39660
USC00400049,27180
USC00400137,32820
USC00400284,11940
USC00400580,34980
USC00400669,34980
USC00401039,34980
USC00401480,34980
USC00401585,34980
USC00401587,34980
USC00401640,34980
USC00401663,34980
USC00401720,34980
USC00401790,17300
USC00401795,17300
USC00401808,17420
USC00401950,32820
USC00401957,34980
USC00402009,18260
USC00402108,32820
USC00402202,18900
USC00402388,11940
USC00402489,34980
USC00402589,17300
USC00402600,32280
USC00402680,20540
USC00402806,27740
USC00402934,27740
USC00402989,34980
USC00403074,22190
USC00403280,34980
USC00403370,18260
USC00403379,34980
USC00403420,42940
USC00403447,32820
USC00403465,34980
USC00403636,34980
USC00403679,24620
USC00403938,34980
USC00404033,27180
USC00404561,27180
USC00404568,27180
USC00404613,34100
USC00404858,28700
USC00404871,28940
USC00404876,34980
USC00404946,28940
USC00404987,34980
USC00405040,28940
USC00405085,29980
USC00405089,29980
USC00405108,34980
USC00405118,34980
USC00405158,28940
USC00405187,30280
USC00405332,18260
USC00405431,16860
USC00405525,46100
USC00405595,46100
USC00405681,32280
USC00405882,32660
USC00405956,32820
USC00406012,27180
USC00406162,16860
USC00406170,18260
USC00406180,34980
USC00406271,34100
USC00406272,34100
USC00406274,32820
USC00406328,42940
USC00406340,34980
USC00406371,34980
USC00406374,34980
USC00406403,34980
USC00406435,34980
USC00406493,28940
USC00406500,42940
USC00406534,35460
USC00406619,28940
USC00406803,34980
USC00406806,34980
USC00406977,37540
USC00407359,34980
USC00407770,27740
USC00407808,32660
USC00407834,28940
USC00407884,28700
USC00408065,46460
USC00408179,42940
USC00408184,49010
USC00408238,34980
USC00408242,43180
USC00408246,43180
USC00408414,34980
USC00408445,16860
USC00408450,32820
USC00408522,18260
USC00408562,34980
USC00408953,34980
USC00409065,28940
USC00409155,46100
USC00409157,46100
USC00409219,46460
USC00409431,34980
USC00409434,46100
USC00409691,16860
USC00409709,34980
USC00409800,49010
USC00409866,34980
USC00410012,38380
USC00410013,10180
USC00410071,11100
USC00410144,10860
USC00410190,27380
USC00410202,19100
USC00410204,26420
USC00410206,19100
USC00410213,11100
USC00410225,19620
USC00410235,26420
USC00410246,12420
USC00410248,11380
USC00410257,26420
USC00410268,10180
USC00410305,18580
USC00410313,48660
USC00410337,19100
USC00410404,11980
USC00410431,12420
USC00410433,12420
USC00410443,37580
USC00410498,45880
USC00410509,23240
USC00410518,19100
USC00410569,13060
USC00410586,26420
USC00410611,13140
USC00410613,13140
USC00410639,13300
USC00410655,26420
USC00410691,19100
USC00410781,13700
USC00410784,13700
USC00410805,18580
USC00410902,41700
USC00410923,14300
USC00410958,14420
USC00410991,37580
USC00411000,11100
USC00411033,11100
USC00411035,33420
USC00411045,17780
USC00411048,14780
USC00411063,19100
USC00411138,15220
USC00411148,29700
USC00411215,41700
USC00411246,19100
USC00411267,11100
USC00411314,17780
USC00411395,28500
USC00411429,41700
USC00411430,11100
USC00411433,41700
USC00411434,41700
USC00411490,19100
USC00411541,12420
USC00411625,44500
USC00411659,48660
USC00411663,41700
USC00411711,34860
USC00411736,41660
USC00411772,37580
USC00411800,19100
USC00411804,19100
USC00411810,26420
USC00411838,26420
USC00411870,26420
USC00411880,47020
USC00411920,41700
USC00411921,19100
USC00411956,26420
USC00411968,44860
USC00411990,28660
USC00412011,18580
USC00412012,21340
USC00412013,18580
USC00412019,18620
USC00412020,18620
USC00412040,23240
USC00412084,36220
USC00412086,47380
USC00412088,47380
USC00412096,24180
USC00412121,31180
USC00412206,26420
USC00412218,26420
USC00412225,34420
USC00412266,20900
USC00412334,19100
USC00412352,45500
USC00412354,21340
USC00412361,19620
USC00412404,19100
USC00412444,27380
USC00412446,30980
USC00412585,12420
USC00412598,44500
USC00412617,20300
USC00412633,48660
USC00412679,20580
USC00412758,32580
USC00412786,20900
USC00412794,21340
USC00412818,48660
USC00412820,12420
USC00412906,29700
USC00413005,28660
USC00413060,40100
USC00413063,10860
USC00413080,19100
USC00413133,19100
USC00413156,41700
USC00413171,28660
USC00413199,12420
USC00413201,41700
USC00413214,38380
USC00413215,38380
USC00413253,13700
USC00413266,21340
USC00413285,19100
USC00413289,19100
USC00413290,19100
USC00413321,17780
USC00413329,23240
USC00413340,26420
USC00413370,19100
USC00413401,41660
USC00413420,23620
USC00413485,28660
USC00413507,12420
USC00413546,30980
USC00413605,23240
USC00413618,47020
USC00413639,33420
USC00413675,24180
USC00413685,12420
USC00413686,12420
USC00413691,19100
USC00413734,19100
USC00413877,30980
USC00413890,10180
USC00413926,11100
USC00413943,15180
USC00413954,23240
USC00414081,30980
USC00414093,48660
USC00414098,25820
USC00414122,47380
USC00414254,41700
USC00414257,14300
USC00414313,26420
USC00414315,26420
USC00414321,26420
USC00414325,26420
USC00414326,26420
USC00414327,26420
USC00414333,26420
USC00414343,44500
USC00414348,19620
USC00414375,28500
USC00414382,26660
USC00414390,28660
USC00414458,28500
USC00414525,27380
USC00414556,12420
USC00414583,37420
USC00414597,19100
USC00414647,41700
USC00414679,19100
USC00414704,26420
USC00414705,19100
USC00414710,36220
USC00414757,41700
USC00414782,28500
USC00414792,28660
USC00414805,41700
USC00414810,28780
USC00414841,43660
USC00414878,13140
USC00414907,46620
USC00414911,32580
USC00414931,21340
USC00414960,10180
USC00414967,31180
USC00414972,19100
USC00414979,33420
USC00415018,28660
USC00415048,19620
USC00415060,29700
USC00415094,19100
USC00415097,10180
USC00415116,44500
USC00415158,33260
USC00415183,31180
USC00415192,19100
USC00415196,26420
USC00415221,46340
USC00415243,33420
USC00415284,12420
USC00415285,12420
USC00415341,30980
USC00415344,30980
USC00415409,31180
USC00415410,31180
USC00415415,31260
USC00415427,31260
USC00415429,12420
USC00415430,12420
USC00415435,13140
USC00415454,41700
USC00415611,47380
USC00415618,30980
USC00415659,13060
USC00415661,10860
USC00415667,45500
USC00415695,19100
USC00415701,32580
USC00415721,32580
USC00415742,41700
USC00415757,47380
USC00415766,19100
USC00415770,37420
USC00415836,32580
USC00415845,47380
USC00415852,10180
USC00415861,41660
USC00415875,37420
USC00415891,33260
USC00415897,19100
USC00416024,26420
USC00416058,47380
USC00416060,44500
USC00416074,31180
USC00416108,34420
USC00416130,23620
USC00416177,34860
USC00416210,18620
USC00416270,45500
USC00416273,41700
USC00416276,41700
USC00416280,26420
USC00416335,27380
USC00416367,28660
USC00416448,41700
USC00416502,36220
USC00416506,36220
USC00416510,36220
USC00416641,48660
USC00416664,13140
USC00416680,13140
USC00416766,33420
USC00416776,37420
USC00416777,37420
USC00416780,19620
USC00416781,19620
USC00416785,11100
USC00416794,37580
USC00416893,45880
USC00416932,36220
USC00417017,28660
USC00417028,19100
USC00417066,34420
USC00417079,38380
USC00417081,38380
USC00417111,41700
USC00417140,38920
USC00417170,18580
USC00417172,13140
USC00417176,18580
USC00417179,15180
USC00417184,39700
USC00417186,38920
USC00417206,31180
USC00417215,41700
USC00417327,10180
USC00417433,31180
USC00417458,39700
USC00417588,19100
USC00417594,26420
USC00417622,40100
USC00417628,41700
USC00417659,19100
USC00417677,18580
USC00417704,18580
USC00417707,19100
USC00417743,45020
USC00417773,19100
USC00417791,12420
USC00417841,27380
USC00417873,46620
USC00417944,41660
USC00417947,41700
USC00417981,32580
USC00417983,12420
USC00418040,14420
USC00418059,32580
USC00418139,48660
USC00418160,26420
USC00418169,41700
USC00418187,41700
USC00418232,31180
USC00418274,43300
USC00418311,13140
USC00418354,18580
USC00418358,41700
USC00418373,31180
USC00418415,12420
USC00418433,43660
USC00418446,17780
USC00418487,15180
USC00418544,41700
USC00418583,10180
USC00418646,28660
USC00418658,41700
USC00418696,33420
USC00418728,26420
USC00418743,44860
USC00418818,31180
USC00418845,41700
USC00418862,12420
USC00418877,23240
USC00418929,19100
USC00418942,45500
USC00418996,26420
USC00419076,26420
USC00419088,21340
USC00419122,10180
USC00419125,14300
USC00419153,28660
USC00419207,46340
USC00419224,11100
USC00419260,46620
USC00419313,41700
USC00419330,11100
USC00419346,46900
USC00419361,47020
USC00419365,47020
USC00419367,47020
USC00419417,47380
USC00419491,14780
USC00419499,41660
USC00419522,19100
USC00419532,19100
USC00419559,18580
USC00419588,32580
USC00419605,26420
USC00419649,15180
USC00419655,20900
USC00419711,31180
USC00419715,47380
USC00419815,12420
USC00419859,19100
USC00419962,28660
USC00419976,49820
USC00420061,39340
USC00420072,41620
USC00420487,21740
USC00420757,16260
USC00420819,36260
USC00420820,36260
USC00420900,16260
USC00420928,14940
USC00421144,39340
USC00421258,16260
USC00421259,16260
USC00421260,16260
USC00421446,41620
USC00421590,25720
USC00421759,41620
USC00421918,14940
USC00422057,25720
USC00422173,46860
USC00422235,41620
USC00422257,41620
USC00422385,25720
USC00422389,36260
USC00422558,41100
USC00422561,16260
USC00422696,39340
USC00422726,36260
USC00422852,39340
USC00422996,46860
USC00423097,41620
USC00423348,41620
USC00423486,14940
USC00423506,41100
USC00423809,25720
USC00424135,36260
USC00424174,41620
USC00424342,46860
USC00424362,41620
USC00424467,25720
USC00424748,41620
USC00424856,21740
USC00424968,41100
USC00425065,39340
USC00425138,39340
USC00425182,30860
USC00425186,30860
USC00425194,30860
USC00425252,41100
USC00425268,46860
USC00425826,36260
USC00425892,41620
USC00426135,39340
USC00426181,41100
USC00426404,36260
USC00426405,36260
USC00426414,36260
USC00426538,39340
USC00426568,46860
USC00426644,25720
USC00426708,39340
USC00426869,36260
USC00426919,39340
USC00426938,14940
USC00427026,39220
USC00427064,39340
USC00427165,21740
USC00427271,30860
USC00427395,46860
USC00427408,14940
USC00427516,41100
USC00427606,41620
USC00427655,41620
USC00427686,39340
USC00427724,39220
USC00427729,39220
USC00427846,41620
USC00427909,25720
USC00427942,25720
USC00428119,39340
USC00428456,16260
USC00428465,39340
USC00428476,39220
USC00428478,39220
USC00428668,14940
USC00428733,39340
USC00428771,41620
USC00428817,14940
USC00428828,30860
USC00428973,39340
USC00428978,14940
USC00429111,46860
USC00429133,41620
USC00429136,41100
USC00429165,25720
USC00429346,36260
USC00429368,39220
USC00429595,21740
USC00429717,41100
USC00430661,30150
USC00430940,30150
USC00431243,30150
USC00431363,30150
USC00431433,40860
USC00431565,30150
USC00432769,15540
USC00432773,15540
USC00432843,15540
USC00434747,30150
USC00434749,30150
USC00435273,12740
USC00435733,12740
USC00435768,30150
USC00435982,30150
USC00436335,13540
USC00436391,12740
USC00436500,13540
USC00436893,30150
USC00436995,40860
USC00437032,15540
USC00437607,15540
USC00437646,30150
USC00438160,13540
USC00438556,30150
USC00438637,12740
USC00438640,12740
USC00439591,14710
USC00439984,30150
USC00439988,12740
USC00440021,28700
USC00440166,31340
USC00440187,40060
USC00440243,31340
USC00440327,40060
USC00440551,31340
USC00440561,31340
USC00440766,13980
USC00440860,47900
USC00440993,16820
USC00441082,31340
USC00441121,40220
USC00441209,14140
USC00441593,16820
USC00441614,19260
USC00441692,13980
USC00441955,31340
USC00441999,13980
USC00442064,44420
USC00442142,40060
USC00442208,25500
USC00442245,19260
USC00442400,40060
USC00443071,13980
USC00443204,47900
USC00443213,16820
USC00443229,47900
USC00443397,13980
USC00444039,31340
USC00444044,47260
USC00444101,40060
USC00444148,31340
USC00444676,13980
USC00444909,47900
USC00445117,31340
USC00445204,47900
USC00445300,32300
USC00445690,16820
USC00445700,16820
USC00445851,47900
USC00445853,47900
USC00446012,40220
USC00446147,47260
USC00446161,47260
USC00446491,16820
USC00446593,31340
USC00446656,40060
USC00446692,32300
USC00446712,29470
USC00446906,40060
USC00446955,13980
USC00446999,13980
USC00447174,14140
USC00447278,40220
USC00447338,40220
USC00447541,40060
USC00447904,29470
USC00447985,47900
USC00448022,13980
USC00448046,49020
USC00448062,44420
USC00448084,47900
USC00448129,40060
USC00448192,47260
USC00448396,47900
USC00448600,16820
USC00448737,47900
USC00448800,40060
USC00448829,40060
USC00448837,47260
USC00448888,47900
USC00448941,44420
USC00449025,40060
USC00449151,47260
USC00449169,13980
USC00449181,49020
USC00449186,49020
USC00449213,40060
USC00450008,10140
USC00450013,10140
USC00450176,34580
USC00450257,42660
USC00450294,30300
USC00450456,42660
USC00450482,38900
USC00450587,13380
USC00450729,13380
USC00450872,14740
USC00450945,42660
USC00451160,38900
USC00451233,42660
USC00451276,16500
USC00451350,48300
USC00451395,44060
USC00451400,48300
USC00451414,39040
USC00451484,13380
USC00451496,39040
USC00451504,21260
USC00451630,44060
USC00451679,34580
USC00451690,28420
USC00451691,28420
USC00451760,38900
USC00451767,34180
USC00451783,36020
USC00451939,43220
USC00451992,42660
USC00452157,13380
USC00452220,16500
USC00452384,21260
USC00452505,21260
USC00452507,21260
USC00452531,10140
USC00452542,28420
USC00452548,38820
USC00452563,48300
USC00452675,42660
USC00452914,38820
USC00453177,16500
USC00453320,10140
USC00453529,34180
USC00453546,28420
USC00453730,48300
USC00453826,10140
USC00453883,47460
USC00454084,31020
USC00454154,28420
USC00454169,42660
USC00454338,39420
USC00454486,42660
USC00454572,48300
USC00454679,36830
USC00454764,42660
USC00454769,31020
USC00455086,43220
USC00455110,16500
USC00455224,42660
USC00455231,28420
USC00455305,31020
USC00455387,47460
USC00455525,42660
USC00455678,34580
USC00455688,49420
USC00455704,42660
USC00455840,13380
USC00455946,44060
USC00456262,16500
USC00456295,42660
USC00456534,48300
USC00456624,38820
USC00456678,39040
USC00456706,14740
USC00456747,34180
USC00456768,28420
USC00456789,39420
USC00456846,39040
USC00456880,34180
USC00456898,42660
USC00457015,28420
USC00457059,36830
USC00457180,39420
USC00457185,13380
USC00457247,28420
USC00457267,39420
USC00457507,34580
USC00457522,49420
USC00457544,38820
USC00457696,38900
USC00457727,34180
USC00457773,42660
USC00457941,44060
USC00458034,42660
USC00458059,48300
USC00458207,49420
USC00458211,49420
USC00458278,42660
USC00458508,42660
USC00458715,13380
USC00458773,38900
USC00458959,49420
USC00459012,48300
USC00459021,42660
USC00459074,48300
USC00459200,47460
USC00459463,49420
USC00460094,34060
USC00460202,13220
USC00460355,14140
USC00460580,13220
USC00460925,14140
USC00461324,25180
USC00461579,16620
USC00461677,17220
USC00461723,16620
USC00462054,37620
USC00462151,21180
USC00462462,13220
USC00462522,26580
USC00462920,21900
USC00463464,21180
USC00464397,26580
USC00464840,19060
USC00464971,21180
USC00465002,34060
USC00465365,16620
USC00465563,16620
USC00465626,21900
USC00465706,25180
USC00466212,34060
USC00466248,48540
USC00466442,48260
USC00466591,13220
USC00466912,26580
USC00466989,21180
USC00467018,48540
USC00467207,14140
USC00467730,49020
USC00467785,34060
USC00467852,16620
USC00468191,16620
USC00468777,34060
USC00468986,17220
USC00469458,17220
USC00469482,48540
USC00469683,26580
USC00470045,27500
USC00470080,33340
USC00470265,11540
USC00470273,31540
USC00470308,31540
USC00470382,20740
USC00470456,49220
USC00470486,33460
USC00470516,12660
USC00470645,13180
USC00470652,33340
USC00470696,27500
USC00470904,20740
USC00470929,31540
USC00471062,33340
USC00471064,11540
USC00471078,31540
USC00471131,20260
USC00471205,39540
USC00471280,43890
USC00471287,43890
USC00471308,32860
USC00471416,31540
USC00471568,11540
USC00471578,20740
USC00471605,43100
USC00471667,27500
USC00471681,13180
USC00471790,13180
USC00471897,31940
USC00471923,39960
USC00472051,48580
USC00472055,24580
USC00472173,31540
USC00472425,20740
USC00472447,48140
USC00472556,33460
USC00472826,27020
USC00472839,22540
USC00472842,22540
USC00472869,48020
USC00472889,20260
USC00473038,29100
USC00473058,33340
USC00473116,43100
USC00473174,31940
USC00473186,20260
USC00473198,33340
USC00473268,24580
USC00473271,24580
USC00473391,33340
USC00473453,33340
USC00473650,29100
USC00473654,29100
USC00473661,43100
USC00473698,20740
USC00473756,13180
USC00473820,13180
USC00473930,33340
USC00474027,20740
USC00474108,48020
USC00474174,28450
USC00474195,24580
USC00474366,29100
USC00474373,29100
USC00474404,29100
USC00474457,48580
USC00474482,48020
USC00474523,24580
USC00474546,38420
USC00474790,31540
USC00475017,31820
USC00475091,31940
USC00475120,49220
USC00475189,31540
USC00475335,32860
USC00475471,31540
USC00475473,27500
USC00475474,33340
USC00475499,33340
USC00475573,31540
USC00475674,31540
USC00475932,11540
USC00476200,33340
USC00476208,24580
USC00476280,29100
USC00476330,36780
USC00476380,28450
USC00476390,31540
USC00476413,20260
USC00476420,48580
USC00476510,31940
USC00476646,38420
USC00476678,43100
USC00476718,31540
USC00476764,33340
USC00476874,24580
USC00476922,39540
USC00477052,12660
USC00477121,48140
USC00477132,39960
USC00477148,33340
USC00477174,39960
USC00477209,22540
USC00477226,33460
USC00477230,33460
USC00477314,39540
USC00477319,12660
USC00477349,48140
USC00477576,12660
USC00477581,33340
USC00477708,43020
USC00477725,43100
USC00477761,11540
USC00477796,33340
USC00477892,20260
USC00477964,33340
USC00477997,43890
USC00478080,33460
USC00478110,20740
USC00478171,44620
USC00478190,43020
USC00478229,31540
USC00478241,48140
USC00478316,48020
USC00478349,20260
USC00478376,24580
USC00478540,13180
USC00478589,49100
USC00478672,31820
USC00478723,39540
USC00478827,29100
USC00478910,48020
USC00478919,48020
USC00478937,33340
USC00478969,48140
USC00478978,31940
USC00479046,33340
USC00479050,33340
USC00479052,33340
USC00479053,33340
USC00479062,29100
USC00479190,48020
USC00479319,31540
USC00479335,49220
USC00479345,49220
USC00480080,16940
USC00480140,27220
USC00480270,16940
USC00480432,40180
USC00480552,16220
USC00480680,43260
USC00480761,40540
USC00481000,40180
USC00481131,40540
USC00481142,16940
USC00481175,17650
USC00481220,43260
USC00481284,40180
USC00481547,16940
USC00481569,16220
USC00481572,16220
USC00481610,29660
USC00481676,16940
USC00481687,16940
USC00481736,21740
USC00481775,17650
USC00481816,43260
USC00481840,17650
USC00481850,17650
USC00481855,17650
USC00482375,27220
USC00482399,43260
USC00482580,23940
USC00482595,40180
USC00482680,29660
USC00482715,40180
USC00482881,23940
USC00483100,21740
USC00483170,40540
USC00483855,23940
USC00484065,40540
USC00484411,17650
USC00484442,16940
USC00484799,43260
USC00484910,27220
USC00484925,40180
USC00485345,27220
USC00485355,17650
USC00485392,40180
USC00485417,29660
USC00485435,29660
USC00485506,43260
USC00485703,21740
USC00486195,16220
USC00486428,27220
USC00486440,27220
USC00486555,21740
USC00486845,27220
USC00487031,17650
USC00487105,16220
USC00487115,40180
USC00487236,16940
USC00487240,16940
USC00487375,16220
USC00487376,16220
USC00487388,17650
USC00487760,40180
USC00487847,40540
USC00488160,43260
USC00488209,40180
USC00488315,27220
USC00488385,40180
USC00488626,43260
USC00488758,17650
USC00488808,29660
USC00489025,17650
USC00489459,40540
USC00489467,17650
USC00489580,23940
USC00489805,23940
USC00489902,17650
USC00489905,17650
USC00500243,11260
USC00500247,11260
USC00500275,11260
USC00500281,11260
USC00500284,11260
USC00500302,11260
USC00500363,27940
USC00500464,27940
USC00500490,21820
USC00500657,28540
USC00500707,11260
USC00501220,11260
USC00501926,11260
USC00502107,21820
USC00502112,21820
USC00502610,27940
USC00502642,11260
USC00502645,11260
USC00502656,11260
USC00502707,21820
USC00502737,11260
USC00502870,21820
USC00502871,21820
USC00502965,21820
USC00502970,21820
USC00503160,21820
USC00503163,11260
USC00503181,21820
USC00503275,21820
USC00503299,11260
USC00503368,21820
USC00503573,11260
USC00504094,27940
USC00504103,27940
USC00504107,27940
USC00504109,27940
USC00504112,27940
USC00504594,28540
USC00504621,21820
USC00505397,11260
USC00505464,11260
USC00505527,11260
USC00505733,11260
USC00505880,21820
USC00506581,21820
USC00506870,11260
USC00507783,11260
USC00508584,27940
USC00508915,11260
USC00509489,21820
USC00509641,21820
USC00509790,11260
USC00509861,11260
USC00509891,21820
USC00510123,46520
USC00510211,46520
USC00510248,46520
USC00510350,46520
USC00510746,25900
USC00511004,27980
USC00511065,25900
USC00511086,27980
USC00511125,27980
USC00511303,25900
USC00511856,25900
USC00511880,25900
USC00511918,46520
USC00511925,46520
USC00512558,27980
USC00512595,25900
USC00512679,27980
USC00512802,25900
USC00512896,27980
USC00512960,46520
USC00512982,25900
USC00513054,25900
USC00513099,28180
USC00513117,46520
USC00513208,46520
USC00513300,25900
USC00513317,27980
USC00513368,25900
USC00513376,25900
USC00513541,27980
USC00513910,27980
USC00513911,25900
USC00514080,25900
USC00514459,25900
USC00514489,27980
USC00514500,46520
USC00514561,28180
USC00514758,28180
USC00514765,25900
USC00514806,27980
USC00514829,46520
USC00515000,27980
USC00515004,27980
USC00515275,27980
USC00515286,27980
USC00515330,25900
USC00515710,28180
USC00515715,27980
USC00515758,46520
USC00515761,25900
USC00515842,27980
USC00515864,28180
USC00516122,46520
USC00516128,46520
USC00516130,46520
USC00516190,27980
USC00516270,25900
USC00516304,25900
USC00516395,46520
USC00516588,25900
USC00516928,46520
USC00516933,46520
USC00517000,27980
USC00517166,25900
USC00517209,25900
USC00517312,25900
USC00517437,25900
USC00517540,46520
USC00517566,27980
USC00517656,46520
USC00517664,46520
USC00517724,25900
USC00517810,46520
USC00518055,46520
USC00518060,27980
USC00518086,25900
USC00518101,25900
USC00518165,28180
USC00518316,46520
USC00518386,25900
USC00518407,27980
USC00518422,25900
USC00518500,46520
USC00518543,27980
USC00518549,27980
USC00518552,25900
USC00518600,25900
USC00518652,25900
USC00518688,27980
USC00518815,46520
USC00518838,46520
USC00519025,25900
USC00519142,25900
USC00519144,25900
USC00519185,46520
USC00519231,46520
USC00519275,27980
USC00519281,46520
USC00519315,27980
USC00519376,27980
USC00519397,46520
USC00519523,46520
USC00519603,46520
USC00519629,28180
USC00519980,46520
USS0003E03S,39660
USS0003E05S,43940
USS0005G05S,29660
USS0005H02S,29660
USS0005J05S,14500
USS0005J06S,22660
USS0005J08S,14500
USS0005J11S,22660
USS0005J18S,14500
USS0005J27S,22660
USS0005J28S,22660
USS0005J37S,22660
USS0005J39S,22660
USS0005J40S,22660
USS0005J41S,14500
USS0005J42S,14500
USS0005J45S,14500
USS0005K05S,19740
USS0005K09S,14720
USS0005K26S,19740
USS0005K27S,19740
USS0005K28S,19740
USS0005L11S,17820
USS0005M03S,10480
USS0005M08S,10480
USS0005M17S,10480
USS0005N04S,45340
USS0005N11S,45340
USS0005N13S,45340
USS0005N14S,45340
USS0005N16S,45340
USS0005N18S,45340
USS0005N23S,45340
USS0005N24S,45340
USS0005P04S,42140
USS0005P08S,29780
USS0005P09S,42140
USS0005R01S,40760
USS0006G01S,16220
USS0006G02S,16220
USS0006H13S,29660
USS0006H22S,44460
USS0006H24S,29660
USS0006J01S,44460
USS0006J06S,44460
USS0006J09S,44460
USS0006J12S,22660
USS0006J15S,44460
USS0006J29S,44460
USS0006J38S,44460
USS0006K01S,19740
USS0006K04S,40090
USS0006K06S,40090
USS0006K08S,14720
USS0006K10S,40090
USS0006K14S,14720
USS0006K16S,19740
USS0006K24S,14720
USS0006K29S,14720
USS0006K30S,40090
USS0006K39S,20780
USS0006K40S,14720
USS0006K43S,19740
USS0006K44S,20780
USS0006K45S,20780
USS0006K46S,40090
USS0006M22S,10480
USS0006M23S,10480
USS0006N03S,21580
USS0006N04S,21580
USS0006N14S,21580
USS0006N15S,21580
USS0006N16S,21580
USS0006P01S,31060
USS0006P10S,21580
USS0007E12S,43260
USS0007E32S,43260
USS0007E33S,43260
USS0007E34S,43260
USS0007E39S,43260
USS0007F06S,16220
USS0007J03S,44460
USS0007K12S,40090
USS0007K13S,40090
USS0007M31S,20420
USS0007M34S,20420
USS0007S03S,43500
USS0008G03S,40180
USS0008G07S,40180
USS0008G10S,40180
USS0008K04S,24300
USS0008L02S,33940
USS0008M10S,20420
USS0008N03S,22140
USS0008T01S,43500
USS0009D16S,13740
USS0009D21S,13740
USS0009E03S,17650
USS0009E07S,17650
USS0009E08S,17650
USS0009E09S,17650
USS0009E10S,17650
USS0009E11S,17650
USS0009E13S,17650
USS0009F04S,40180
USS0009F08S,40180
USS0009F18S,17650
USS0009F20S,40180
USS0009F24S,17650
USS0009F25S,40180
USS0009F27S,40180
USS0009G03S,40180
USS0009J01S,46860
USS0009J05S,46860
USS0009J16S,46860
USS0010D10S,14580
USS0010D13S,14580
USS0010D16S,14580
USS0010D35S,14580
USS0010E03S,17650
USS0010E06S,17650
USS0010E07S,27220
USS0010E09S,27220
USS0010E12S,27220
USS0010E15S,27220
USS0010E17S,27220
USS0010E20S,17650
USS0010F02S,27220
USS0010F09S,27220
USS0010F19S,27220
USS0010F23S,27220
USS0010F29S,27220
USS0010F30S,27220
USS0010J01S,25720
USS0010J04S,25720
USS0010J06S,25720
USS0010J17S,25720
USS0010J20S,25720
USS0010J21S,25720
USS0010J22S,25720
USS0010J23S,25720
USS0010J35S,25720
USS0010J44S,25720
USS0010J52S,25720
USS0010J55S,25720
USS0010K02S,25720
USS0010K06S,39220
USS0010R04S,43320
USS0010S01S,37740
USS0011C04S,25740
USS0011E07S,14580
USS0011E10S,39940
USS0011E29S,14580
USS0011E30S,14580
USS0011E31S,14580
USS0011E35S,14580
USS0011E36S,39940
USS0011E38S,14580
USS0011F02S,27220
USS0011F11S,13940
USS0011G06S,30860
USS0011G30S,38540
USS0011G32S,30860
USS0011H01S,30860
USS0011H03S,30860
USS0011H07S,21740
USS0011H08S,36260
USS0011H21S,36260
USS0011H25S,30860
USS0011H30S,36260
USS0011H31S,36260
USS0011H32S,36260
USS0011H36S,30860
USS0011H37S,21740
USS0011H55S,30860
USS0011H57S,30860
USS0011H58S,30860
USS0011H59S,36260
